Order Id,Company Id,Company Name,Date,Order Value,Converted
LXT4JCCH5W21TXZA,8M140OYBY8G6KGJA,Less Calves,27-08-2016,7987,1
WFT510TXEHB3WPAF,8M140OYBY8G6KGJA,Less Calves,10-07-2017,4517,0
1UX7OUAOJGKV1KFE,8M140OYBY8G6KGJA,Less Calves,27-10-2014,7323,0
FQ557ZNXM8HDZTKM,8M140OYBY8G6KGJA,Less Calves,03-07-2015,158,0
MKJZ3AUAXUTYONL9,8M140OYBY8G6KGJA,Less Calves,07-05-2018,7041,0
ILBQDLQ2W07G4GJP,8M140OYBY8G6KGJA,Less Calves,24-09-2018,1252,0
QW3NNORMDBP2DMC8,8M140OYBY8G6KGJA,Less Calves,19-03-2016,7285,0
6D8COI76UJNLNEXF,8M140OYBY8G6KGJA,Less Calves,12-03-2014,194,0
IOJ5Y94U6EJ1OM5S,8M140OYBY8G6KGJA,Less Calves,23-11-2017,4123,0
R03KKYR376XX1DN2,8M140OYBY8G6KGJA,Less Calves,09-06-2018,7870,0
KV7YGUAEVR6FJT9Z,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,01-11-2015,6282,1
JVYBLIEYJGRE2J45,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,01-10-2014,5894,0
DGX8ACXKHZAMK41D,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,02-03-2017,6839,0
10Z73C0YWP2TDUFU,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,12-07-2017,7994,0
ZO7KK93AGX70MP59,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,10-09-2018,2363,0
1WPU6S5RZSJJOGTM,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,24-06-2015,1612,0
X2TJMQS18NAAXAZM,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,20-09-2014,6070,1
FBYQOJVZJZ6Y2SXB,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,19-05-2018,8083,1
RXC73OASS7MYENAZ,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,22-09-2016,4725,0
H5FBQP91ORRNXS48,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,16-11-2017,2611,0
IZSP8ETMYCF2HN9U,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,05-07-2016,1955,0
TRCHHPCZ8CMTMCE3,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,07-11-2017,365,0
2K7QRYUNEIYP66RB,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,26-01-2015,4910,1
8K8531N5NC7MWERC,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,02-12-2018,4553,0
3VIMHJOLSGKAH4BT,QHUMO4B15IXQUIRP,Nerve-Shattering Nbc-Tv,22-08-2018,667,0
S9BHW6WU2W52XD1L,MD8A2VNM400H46M0,Mononuclear Inscrutability,24-07-2018,8613,0
WOWU5T9Q86F6EH0V,MD8A2VNM400H46M0,Mononuclear Inscrutability,17-11-2018,924,0
E6T31E7VCISKBOQ5,MD8A2VNM400H46M0,Mononuclear Inscrutability,23-10-2017,8487,1
9JAGU73XVMPPW4SK,MD8A2VNM400H46M0,Mononuclear Inscrutability,15-04-2018,4554,0
6UBW336CF2LM6URS,MD8A2VNM400H46M0,Mononuclear Inscrutability,09-07-2018,7061,0
RJC2XW8LA8Z2DL3K,MD8A2VNM400H46M0,Mononuclear Inscrutability,17-06-2014,2626,0
F0JBXEU6OUL1ZFL0,MD8A2VNM400H46M0,Mononuclear Inscrutability,02-03-2018,2001,0
2Y51NNCGJMBFRNQ7,MD8A2VNM400H46M0,Mononuclear Inscrutability,02-11-2015,9865,0
9Y7Q41VN3RK1KPUO,MD8A2VNM400H46M0,Mononuclear Inscrutability,02-10-2018,7246,0
RIXYHFC7NJA5SOWU,MD8A2VNM400H46M0,Mononuclear Inscrutability,12-09-2016,6168,0
SHNNXBY3AO10KB2Y,MD8A2VNM400H46M0,Mononuclear Inscrutability,04-04-2016,7689,0
8KQQ21IIVT6BGPXW,MD8A2VNM400H46M0,Mononuclear Inscrutability,29-09-2018,247,0
JBVZAG5WMVH828ZV,MD8A2VNM400H46M0,Mononuclear Inscrutability,08-07-2016,2968,0
9FX6CBOCQZ0BZQK4,MD8A2VNM400H46M0,Mononuclear Inscrutability,28-07-2017,3192,0
REOWBULBKRDP4M45,MD8A2VNM400H46M0,Mononuclear Inscrutability,14-07-2018,123,1
2QB1N5KR2IOHOKEJ,MD8A2VNM400H46M0,Mononuclear Inscrutability,02-03-2014,2626,0
ZQQ339NTYS4HU431,MD8A2VNM400H46M0,Mononuclear Inscrutability,25-08-2017,9047,0
O6SCJ4VY93LPWDDP,MD8A2VNM400H46M0,Mononuclear Inscrutability,16-01-2016,1870,0
STQ3O73PVXJJGCIO,MD8A2VNM400H46M0,Mononuclear Inscrutability,28-05-2018,8708,0
T40VRQT4FF82EY8O,MD8A2VNM400H46M0,Mononuclear Inscrutability,20-10-2018,9638,0
YS5XYIDDAQF2BZPH,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,30-06-2018,8271,0
7V10DTE0VWRRCTRO,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,27-10-2015,4956,0
SCBNL4NFY2K48JOP,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,22-08-2014,1914,0
LZ5FARG6YA8R19O2,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,19-01-2017,8628,0
05CVCZW40XHCYXUY,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,14-03-2015,389,0
8Y0ZHSE0MYKB0QJ9,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,09-06-2016,5937,0
U8GTLIW40OCVTZY4,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,20-01-2017,6598,0
33SRBJ62NHKRCP0B,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,21-04-2016,7620,0
GOQNDR23A79ERQHP,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,19-05-2018,1264,0
44G1GREVOZAEK40P,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,09-09-2016,7600,0
N80SBJLSGWZ4B7IF,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,11-07-2018,4135,0
I56GZYP4GKMIJ00N,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,26-10-2018,3466,0
98XZBV6JXMZJKWE8,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,30-05-2017,894,0
BHGYELEFSVRYOSFJ,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,23-12-2016,7340,1
KLY62VL3GNGW7J9S,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,06-02-2018,4303,0
887OT50P55P3BTO3,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,05-06-2014,413,0
QBGKFIX6713AKE97,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,09-05-2018,4598,0
C0U7B1EXB9QJKUDT,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,27-12-2014,2230,0
XLSFFTOIIR5I1K2Y,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,11-02-2015,3864,0
44XKUZ7PZIHUZYGR,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,06-09-2018,4396,0
YFXJ1WHHBNOFGUAG,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,21-04-2016,9421,0
4AGPH53LSTM9I2SI,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,22-10-2015,6086,1
B68LACZ63E6R8KXD,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,08-02-2014,6483,0
NP8LOH0WLD02IIT6,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,16-07-2017,7179,0
T7LN9I0W7MHG076P,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,13-12-2017,2743,0
DOKRN90E2ACCB0BY,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,14-09-2018,5940,0
4L1E16BWN2ZYF8RU,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,24-05-2016,4414,0
AAKVCMDTGCMLY1CE,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,02-06-2015,9127,0
ZODP8UJDKI6Q0LIM,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,22-06-2018,1361,1
5ZC17Y088YURQGLJ,ZKWFLSITPZIP2TQH,Not-Yet-Married Juke,05-09-2017,1811,0
YIT1VTT0JY1O2AU3,QLTMEYSBB6W1H6D9,Firm Centering,27-03-2016,6185,0
IE5MFYGG7YFKGT70,QLTMEYSBB6W1H6D9,Firm Centering,21-07-2018,5738,0
GUJOTPW73Q1CAG99,QLTMEYSBB6W1H6D9,Firm Centering,22-01-2017,8049,0
4L4ZNP1V5KI756CX,QLTMEYSBB6W1H6D9,Firm Centering,02-09-2017,9467,1
45S3N5LY9DGRY5BN,QLTMEYSBB6W1H6D9,Firm Centering,17-05-2016,1380,0
9VO4H0KZ43HX7LBM,QLTMEYSBB6W1H6D9,Firm Centering,05-02-2014,5302,0
A69JHFQOK8EUV2HB,QLTMEYSBB6W1H6D9,Firm Centering,04-03-2015,2778,0
ZFDKEJSIZVTLGJW6,QLTMEYSBB6W1H6D9,Firm Centering,09-07-2014,1119,0
Q2SS9IL3JYFKOBCJ,QLTMEYSBB6W1H6D9,Firm Centering,26-08-2014,7691,1
6RUHXQMMW07W9L0B,QLTMEYSBB6W1H6D9,Firm Centering,09-11-2017,491,0
IXROO3BEFLSXX60K,QLTMEYSBB6W1H6D9,Firm Centering,22-10-2018,7702,1
SX006JEJR2VLDQXL,QLTMEYSBB6W1H6D9,Firm Centering,01-05-2015,5548,0
A4ZOQ0U80W0HAQIN,QLTMEYSBB6W1H6D9,Firm Centering,13-06-2014,2442,0
MO0XLMVHO591JTMA,QLTMEYSBB6W1H6D9,Firm Centering,25-05-2015,6788,0
VA43O2WDFJIZI7FY,QLTMEYSBB6W1H6D9,Firm Centering,04-12-2015,7334,1
3WSEG5FF7CZBTIWS,QLTMEYSBB6W1H6D9,Firm Centering,28-11-2018,1666,0
J6ACV2P94TOWXRBF,QLTMEYSBB6W1H6D9,Firm Centering,16-09-2018,9410,0
7T4AC2XHQTSRIYX8,QLTMEYSBB6W1H6D9,Firm Centering,25-04-2018,9592,0
G4IRMRS3NVPXE4E8,QLTMEYSBB6W1H6D9,Firm Centering,18-07-2015,9607,0
DXE2HPUN6H82HERP,QLTMEYSBB6W1H6D9,Firm Centering,02-11-2017,8205,0
8W1589GTMR9DMMH5,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,07-02-2015,3750,0
XM3PYT78CG372MAP,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,12-08-2014,4583,0
9Y48E12JZ4XKS4EN,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,02-09-2018,5328,1
N478QI59T3K7EMFM,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,26-04-2014,8008,0
WSAFNT01U2GKQ154,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,12-02-2016,1349,0
W5GR3TLNUC8CXARJ,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,09-06-2015,8209,0
4W1N42APJPNVZ5VC,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,14-04-2017,6581,0
EZ33F6O3QEM4IQIG,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,05-03-2018,318,0
C6WTSJ927ZCEBF5F,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,19-06-2014,6637,0
IFOL5P9DEOIC8PS7,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,28-02-2018,7089,0
K0DJ2K00NBMIMQDQ,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,28-12-2015,8584,0
PJTJ01YY2GPR686S,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,06-06-2015,8142,1
YHTQHCNXXBY5W9QY,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,07-03-2017,6183,0
20WR6JXL57E8ZMYN,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,20-09-2014,1742,1
D44AXU67Q6847HK4,UYY3FZ2JK8ZPJ2AA,700-Mile Arsenal,31-07-2015,8865,0
QPWCG37U989676QW,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,30-10-2016,8110,0
XM9SWPWIUSQ45NYQ,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,09-02-2017,9063,1
S1AB92FTOELX5LBX,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,19-12-2014,9323,1
ZW2FM5MCLX34B3RB,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,22-02-2015,3559,1
B08F4QZ5BGRNM286,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,06-05-2018,912,0
YUO9X7QN2SO3LZ20,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,10-12-2014,2825,0
EJHGKBYD51CHIEX9,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,04-09-2014,8933,0
DKCKI9TRL01F0N42,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,30-06-2016,9043,0
GU1ZWL8U33CN4LJR,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,09-12-2014,9245,0
0ID0TJK0MQIVYU5U,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,22-05-2016,7490,0
8YELANZ0CA9NFDHO,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,21-05-2017,2280,1
MPAZWGGJ7Y4O2L3I,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,21-03-2017,9852,0
I8ZIJ7MG0BZ2EJDY,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,19-10-2015,6071,0
0G82N6CNQFVN5VLI,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,08-08-2017,9603,0
NOQUNAOV7WMYE046,WK1V6HQ1U2JP18UY,Pink-Petticoated Clamps,22-11-2018,1786,0
Z8MV5IHRBI0AXH03,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,17-09-2014,3872,0
INPTDAHSQAX260L3,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,20-03-2018,2998,0
9TGNU0IWWTD3CUG5,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,08-01-2015,4288,0
FUWVCHFM3TL2CPCE,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,02-12-2018,7897,1
B367G12Q7QYU6BMW,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,15-12-2018,1268,0
8JBDDYZBL3NJ38UA,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,04-12-2015,1426,0
M36T86T0TS3IS3GZ,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,22-04-2016,6773,0
21X6WJNJ346PP2BL,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,09-02-2014,5979,0
QXY92LVI65ZH6UTJ,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,06-02-2017,6439,0
35DI39ARTZJ1KZVN,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,25-09-2015,7224,1
T6EAT3RCF36HLILQ,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,28-11-2014,9079,0
W84T3BB26QAH1SBI,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,26-08-2015,3307,0
V725HJDMAFPD56RW,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,12-12-2015,168,0
LHUHJ18PDWUIREX4,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,09-04-2018,3732,0
3KTO7PZ7M9KXVDK3,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,07-09-2018,7321,0
BJ1O2JY8KFRZ21W1,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,12-10-2016,189,1
861A0O9N3IGTV4DN,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,10-05-2016,9461,1
56U1FJH3U33E0ZIM,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,24-10-2017,638,0
SM4APVUZNIS0UPF0,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,17-05-2015,7237,0
8K7YUVIYHWUHFJN0,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,12-08-2017,1275,0
UHKQI6BU3DP3QOTJ,1OIVNDKHU7CN9OVV,Orthodox Laundry-Type,17-01-2018,6419,0
8UUBT4NVZ628HV3L,BJ91C6YN9HTFAH1O,Equatorial Blows,21-02-2018,1389,1
VND5T4DXKDE10RYI,BJ91C6YN9HTFAH1O,Equatorial Blows,16-12-2015,5877,0
A2UFPT97NDFSNZH8,BJ91C6YN9HTFAH1O,Equatorial Blows,10-12-2014,4020,0
YFS8OKAF5KOTJ2KO,BJ91C6YN9HTFAH1O,Equatorial Blows,10-08-2017,8769,0
8QD4B6IMA8JNIOEW,BJ91C6YN9HTFAH1O,Equatorial Blows,22-02-2018,1580,0
YCY6LZNJWYZY8G4J,BJ91C6YN9HTFAH1O,Equatorial Blows,25-03-2014,5208,0
OFXLDXDY7XBWCXEV,BJ91C6YN9HTFAH1O,Equatorial Blows,20-07-2018,6566,0
93WS0AZM7UV3L7UO,BJ91C6YN9HTFAH1O,Equatorial Blows,05-01-2018,2348,0
U69ZYTKUSY26GO8H,BJ91C6YN9HTFAH1O,Equatorial Blows,09-04-2016,2145,0
NY6JTXRFRTGN594Q,BJ91C6YN9HTFAH1O,Equatorial Blows,10-01-2014,9462,0
AWF2BOQ22ER43OAD,BJ91C6YN9HTFAH1O,Equatorial Blows,08-03-2014,511,0
4CIHAUAJG45L4NTJ,BJ91C6YN9HTFAH1O,Equatorial Blows,17-12-2016,2248,0
W85O7LBHKKJ4QTYV,BJ91C6YN9HTFAH1O,Equatorial Blows,05-01-2015,9492,0
2WPXGHVKDB8FOIZ0,BJ91C6YN9HTFAH1O,Equatorial Blows,10-09-2018,9334,0
YMEFN3G77IGY32PL,BJ91C6YN9HTFAH1O,Equatorial Blows,18-07-2017,9270,0
4MGSNZ2MISPLNTKE,BJ91C6YN9HTFAH1O,Equatorial Blows,29-05-2017,260,0
5A6MTWZY4KGIRLRO,BJ91C6YN9HTFAH1O,Equatorial Blows,10-10-2017,7189,0
8KYOM16X1H03FZEX,BJ91C6YN9HTFAH1O,Equatorial Blows,16-09-2018,2388,0
NDRRDWFU045HYSXO,BJ91C6YN9HTFAH1O,Equatorial Blows,28-04-2014,8388,1
I9AVYDBOHL1FKPJ2,BJ91C6YN9HTFAH1O,Equatorial Blows,28-06-2014,1182,1
4A997H1M6IRH420M,BJ91C6YN9HTFAH1O,Equatorial Blows,27-11-2016,7252,1
EVCN2ZMJL7GVXK7B,BJ91C6YN9HTFAH1O,Equatorial Blows,25-10-2016,7660,0
776Y09THDIA11U7M,BJ91C6YN9HTFAH1O,Equatorial Blows,27-09-2015,8493,0
DUNRH2OMXV8LBOB5,BJ91C6YN9HTFAH1O,Equatorial Blows,21-07-2017,4125,1
PFJUXGXUT5AL2TAI,BJ91C6YN9HTFAH1O,Equatorial Blows,07-06-2015,7830,0
82FVPF2YKGQMHA0B,BJ91C6YN9HTFAH1O,Equatorial Blows,30-12-2017,7747,0
3VEIE50TQ05CGYFI,BJ91C6YN9HTFAH1O,Equatorial Blows,08-03-2014,7086,0
8Z1IV6S657E1B7FC,GSDHU6ZWOCRUBSNK,Insoluble Antigen,08-02-2018,7233,1
4I6CY8GKKU06B2SI,GSDHU6ZWOCRUBSNK,Insoluble Antigen,30-05-2018,6169,0
MOHJC63ACTRA42U3,GSDHU6ZWOCRUBSNK,Insoluble Antigen,20-02-2016,6371,1
589P72OSK7FNOOX4,GSDHU6ZWOCRUBSNK,Insoluble Antigen,16-10-2015,9365,0
20JBGE6TMU0QOURE,GSDHU6ZWOCRUBSNK,Insoluble Antigen,23-09-2016,8966,0
8CJV0UHWLYBEYQ21,GSDHU6ZWOCRUBSNK,Insoluble Antigen,07-10-2017,7666,0
H0D4B75FZ7CHJXKB,GSDHU6ZWOCRUBSNK,Insoluble Antigen,19-03-2016,4328,1
9AM1DA7RRMM7T8W4,GSDHU6ZWOCRUBSNK,Insoluble Antigen,15-06-2014,6950,0
44K70YG2OPWO5X8T,GSDHU6ZWOCRUBSNK,Insoluble Antigen,14-01-2015,527,0
HR99MULY72IIN20G,GSDHU6ZWOCRUBSNK,Insoluble Antigen,24-11-2018,4014,0
8FNO41G6JQT6RWRB,GSDHU6ZWOCRUBSNK,Insoluble Antigen,26-11-2017,1654,0
JDWV410GIU5L6GYV,GSDHU6ZWOCRUBSNK,Insoluble Antigen,19-01-2016,8107,0
CK7JWSJGZOJKD6C2,T7X8UXYPR6DR0OIK,Tan Parapets,26-10-2015,6214,0
MFA60NAX93NNEGIB,T7X8UXYPR6DR0OIK,Tan Parapets,02-02-2017,2811,0
IBB4QODNQL054Z79,T7X8UXYPR6DR0OIK,Tan Parapets,01-07-2014,6914,0
S3V8WAE2DAPJCT9H,T7X8UXYPR6DR0OIK,Tan Parapets,26-04-2014,6220,0
HWG4B37LODADI4CY,T7X8UXYPR6DR0OIK,Tan Parapets,16-01-2015,7658,0
764F2EJZLL68PRZF,T7X8UXYPR6DR0OIK,Tan Parapets,28-06-2016,3561,0
XWCRY43HSWYM7IPD,T7X8UXYPR6DR0OIK,Tan Parapets,09-12-2014,9443,0
2FT9QF8KVZ1G7GJ6,T7X8UXYPR6DR0OIK,Tan Parapets,09-05-2016,4513,1
8Z1K7UCSED036OM1,T7X8UXYPR6DR0OIK,Tan Parapets,09-06-2018,3724,0
CE3EF96QEK3GKYD2,T7X8UXYPR6DR0OIK,Tan Parapets,02-12-2018,950,0
6I5JCFZHKJ2QL7UF,T7X8UXYPR6DR0OIK,Tan Parapets,25-05-2018,8692,0
DBQ8WGGSED2HHO5E,T7X8UXYPR6DR0OIK,Tan Parapets,16-12-2017,2904,0
MH7CZ5FCA65HVTGN,T7X8UXYPR6DR0OIK,Tan Parapets,14-12-2018,5725,0
ZWNLRM7X2KO6A066,T7X8UXYPR6DR0OIK,Tan Parapets,10-05-2017,1742,0
ZEMXPGS75EEFXTGF,T7X8UXYPR6DR0OIK,Tan Parapets,01-06-2016,8673,0
CFACZPGCBXPZEW5Z,T7X8UXYPR6DR0OIK,Tan Parapets,23-10-2014,523,0
ZRBJAXJE7KPGQ9OI,T7X8UXYPR6DR0OIK,Tan Parapets,27-06-2018,9409,0
KWCTVHBXJB7MCKNX,T7X8UXYPR6DR0OIK,Tan Parapets,01-04-2018,4531,0
OCFNQI6YE42IFNQW,T7X8UXYPR6DR0OIK,Tan Parapets,12-09-2014,6375,0
R625MQAQWT320Q65,NHA1XFBR4KV2LYP8,Stationary Coin,15-07-2018,1718,0
BCFBORPWCNHACWCM,NHA1XFBR4KV2LYP8,Stationary Coin,19-01-2016,1874,0
ALYX37B3IIPJYZ5S,NHA1XFBR4KV2LYP8,Stationary Coin,01-10-2017,6795,0
35VKF88I4Y9X1IO1,NHA1XFBR4KV2LYP8,Stationary Coin,06-10-2014,5503,0
VXH4ZSDH9LIIW7Y7,NHA1XFBR4KV2LYP8,Stationary Coin,05-03-2018,984,0
0EL9R5TGWHBB4LAK,NHA1XFBR4KV2LYP8,Stationary Coin,13-09-2014,9527,0
4TQTNDLRFG3C12DW,NHA1XFBR4KV2LYP8,Stationary Coin,03-09-2018,7215,0
R03LEMDOAU28MOBR,NHA1XFBR4KV2LYP8,Stationary Coin,18-06-2017,1830,0
HNBYCHP5P6IM95KD,NHA1XFBR4KV2LYP8,Stationary Coin,25-12-2015,1931,0
6PPCCBP90JZIIBMA,NHA1XFBR4KV2LYP8,Stationary Coin,03-11-2016,6721,0
9VX9P6HT6JLDA1U9,NHA1XFBR4KV2LYP8,Stationary Coin,05-10-2018,7133,0
M5FE34XLGJB3EZU5,NHA1XFBR4KV2LYP8,Stationary Coin,16-01-2015,529,0
0X82T0SKCXECSNU0,NHA1XFBR4KV2LYP8,Stationary Coin,27-09-2016,8135,0
5OEI274N630GE0MJ,NHA1XFBR4KV2LYP8,Stationary Coin,23-03-2014,8339,0
26YEC7RSROHMRB9F,NHA1XFBR4KV2LYP8,Stationary Coin,25-01-2018,6022,0
DI1YU3OCIT4MFIFD,NHA1XFBR4KV2LYP8,Stationary Coin,09-08-2014,7470,0
BS0800GNNA97NXA4,NHA1XFBR4KV2LYP8,Stationary Coin,13-09-2016,3093,0
QSZLLMLBEK0GVY7X,NHA1XFBR4KV2LYP8,Stationary Coin,20-09-2018,2176,0
IP9P96VCGXNT65BD,NHA1XFBR4KV2LYP8,Stationary Coin,30-07-2015,1177,0
5A0BXIINEK8OHVQB,NHA1XFBR4KV2LYP8,Stationary Coin,24-12-2015,2006,1
B1Z09GB41VKELHX5,NHA1XFBR4KV2LYP8,Stationary Coin,07-10-2017,3483,1
9X7E3H5OOUXP8NBI,NHA1XFBR4KV2LYP8,Stationary Coin,15-04-2015,5564,0
FB9RC5RR19BTY2HB,NHA1XFBR4KV2LYP8,Stationary Coin,19-11-2015,4768,0
SAXJ10DXLIWUR7EV,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,09-06-2017,4272,0
50LL3RQV68PRIIC8,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,24-12-2015,4693,0
ZTV1HSH0BLF8GPFV,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,12-08-2017,9434,0
VPD6OH8F217X77CH,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,24-03-2017,8200,0
1SU2WQB9UZ65DEDB,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,23-02-2018,5130,0
OSR1R3ZNREXELQHE,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,21-08-2014,3969,0
6ZASBRLDO20CI6RO,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,25-04-2016,7980,0
QATC79068VXE3A3S,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,20-01-2017,4126,0
ELU6CKUM4VJMC2FR,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,26-10-2017,170,0
TUKQLQ49SF2H5TS5,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,16-02-2018,8653,0
Y0GFX0C6EDGAFR6L,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,07-08-2015,8354,1
IKVD2HB3O8HNVCO1,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,27-04-2014,7636,0
1SGTOEIG9FYSH03N,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,12-05-2018,7256,0
59GA1MT9G6XPQGE2,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,25-06-2017,8313,0
K4FIZBD8IR28M912,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,24-09-2017,6508,0
BQXLE9OVAJCS2EP9,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,18-08-2018,5713,1
MH4I7AK8EY9KHOUS,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,27-12-2017,8829,1
4U3GTAB5LEBPYRBS,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,06-02-2018,7800,0
3OCIKKWBC3V4URR5,C7UU2LYGDXE7A4OY,Hit-Run Gloucester,01-05-2017,1115,0
MXRM9NAYQJRGHEV6,OI04MS0MQ0XIPKF2,Tyrannical Pricing,02-04-2014,1527,1
YGFUXVS21HMTROD9,OI04MS0MQ0XIPKF2,Tyrannical Pricing,06-03-2017,9095,0
G5KSW4UJ1F02G159,OI04MS0MQ0XIPKF2,Tyrannical Pricing,01-10-2018,6676,1
